"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_ID"
2.83431900868547,0.177534355411413,0.706517034098722,0.251281068740101,0.801596810657521,0.88892080847253,"100287102"
1088.50010880809,-0.376178665630124,0.267023195701953,-1.40878647130719,0.158898316677707,0.323819883126194,"653635"
40.8411459292489,-0.660150178855443,0.405181776422938,-1.62926917563628,0.103256048484435,0.243746436657721,"102466751"
1.33297369460276,-0.241676683439222,0.701659109153924,-0.344436037794252,0.730518390728906,0.844260596218198,"107985730"
0.402917871755632,0.504881776769869,1.3634844806209,0.370287879287013,0.711168003936017,NA,"100302278"
0.77996561115841,-1.91845487042438,1.34965281707641,-1.42144323795812,0.155187944094192,NA,"645520"
65.7812677159057,-0.225793319487819,0.237557404176321,-0.950478981157036,0.341868928988852,0.532513135500542,"100996442"
449.091882244483,-0.888341438795918,0.430004211801009,-2.06589008762317,0.0388388590344459,0.124356861190945,"729737"
2.84308431700979,0.951351966534766,0.832427027915632,1.14286530185945,0.253094520862823,0.440080746620465,"102725121"
1249.14110201676,-0.480017056768177,0.278123705403372,-1.7259120579887,0.0843632351008025,0.212867384549989,"102723897"
25.3342729658992,-0.708460046785631,0.389266493374787,-1.8199872294262,0.0687609497009732,0.184677327826256,"102465909"
1.74409600604392,-1.44099309070535,0.791242265680332,-1.82117810588182,0.0685797874594858,0.184384353078776,"107985721"
44.2385503749882,-0.405359761661021,0.298066822279859,-1.35996270420337,0.173841726432698,0.34381025724555,"112268260"
0.786106537598873,0.683310702994086,0.844805814836298,0.808837594384332,0.418608568644792,NA,"729759"
416.551524323523,-0.784695491518841,0.349609906259282,-2.2444887214863,0.0248009737878524,0.0913993704840206,"100132287"
7.12784257227085,-0.694389994120257,0.50701974125786,-1.36955218429474,0.170826734406988,0.339829867760921,"105378947"
1854.86499852454,-0.509287428897022,0.451999800397959,-1.12674259689634,0.259851326821534,0.448076294855495,"113219467"
9.44345911723277,0.377536908859372,0.29185192479234,1.29359060807291,0.195806868285014,0.371681696348625,"81399"
447.641645701772,-0.664949984588659,0.338752740340817,-1.96293610472245,0.0496535988835182,0.147688800464642,"100133331"
106.24009867345,0.110713085353877,0.370511244178119,0.298811674661763,0.765083742606801,0.86638059612913,"107984841"
143.047562031217,0.0789350324648733,0.397807942193756,0.198424978721081,0.842712575772013,0.913799197288966,"107984847"
38.8476357640189,-0.0415942480968833,0.399382874026412,-0.104146298707171,0.917053249544351,0.956679824209958,"107984849"
117.795904422189,0.371874757862636,0.336055857440613,1.1065861511679,0.268472897572635,0.457602451074951,"100288069"
77.0902700220416,0.347194208768749,0.23668804557934,1.46688527474602,0.142407266905391,0.302065285952871,"105378580"
21.4242637364954,0.207385385220782,0.255831240212172,0.810633545179188,0.41757614682152,0.604028951596708,"400728"
66.4523720768438,-0.298914867838477,0.243098349193779,-1.22960467987467,0.218845176702071,0.400317521108989,"79854"
692.126552171241,0.721460346981124,0.287566707267603,2.50884517834587,0.0121126560207536,0.0550271275053252,"643837"
0.692662350327412,0.306008875375315,1.05471292811848,0.290134753464346,0.771713149289719,NA,"107984850"
3.55700112305724,0.9090157582567,0.794446132654852,1.14421320828762,0.25253522671943,0.43959720041188,"284593"
61.1923503167242,0.198838114610928,0.879713349104493,0.226026028607314,0.82118117621729,0.900901287285209,"284600"
137.286965084081,-1.3940437554892,0.449198560683396,-3.10340209765666,0.00191309519731007,0.0145379624449329,"100130417"
100.09109682862,-0.42657492985135,0.351591994975112,-1.21326690012253,0.225027793584771,0.407389634155689,"107985728"
557.092693086067,-1.08183190787688,0.339113653323409,-3.19017502620324,0.00142186652739291,0.0116578969155912,"148398"
2248.48991833653,-0.191318530919588,0.150594759940449,-1.27041957499214,0.203935214132728,0.381526028221584,"26155"
392.442586877414,-0.714422671566131,0.301826556158814,-2.36699739300017,0.0179330591324591,0.0728901272466078,"339451"
436.903450876734,-1.38645949720038,0.627580390272403,-2.20921417987356,0.0271597470636399,0.0974790671374874,"84069"
59.8795815574096,-2.855086645704,0.596596742300102,-4.78562225247254,1.70458390604201e-06,5.77199597257715e-05,"84808"
590.864839889552,-1.46295735099268,0.368557771696774,-3.96941121132106,7.20504479610875e-05,0.00120752087860455,"57801"
1009.98176010687,-1.183970741186,0.369763121487279,-3.20197086292374,0.00136490803125022,0.0113061957878569,"9636"
15342.7332447277,-0.829251243419681,0.253446008378597,-3.27190492651574,0.00106825492405443,0.00948655105049111,"375790"
63.1356998774544,-2.24674051109367,0.420470007924217,-5.34340254655836,9.12178802987785e-08,4.77985090079577e-06,"100288175"
65.9856485980645,-1.31447172526974,0.372469288912226,-3.52907411268342,0.000417016326284893,0.00471451281853378,"112267874"
173.391280005996,-1.20331703286768,0.384751449271655,-3.12751786938189,0.00176289103086468,0.0137336629893414,"105378948"
3.98372324640973,-3.88515971736006,0.941524762637788,-4.12645516244878,3.68397789914893e-05,0.000713444281515153,"401934"
412.852618893417,-0.577197618402312,0.257974447682211,-2.23742166554937,0.0252587938286795,0.0925263740759458,"54991"
1.20765422027262,-1.21279563966236,1.19374575877019,-1.0159580721039,0.309649352998639,0.501266063978693,"254099"
22.1496086459893,-0.676192839006709,0.661357515998438,-1.02243162381828,0.306576659447689,0.498080867217005,"406984"
26.5050992218543,-1.53235371508217,0.716776247344562,-2.13784109163645,0.032529642678808,0.110255127645763,"406983"
50.1526237636341,-1.45695941937214,0.685001136390489,-2.12694452895271,0.0334246924396096,0.11218639237877,"554210"
11.7445352657213,-1.45530922589819,0.753683088258163,-1.93092992077287,0.0534917194125812,0.155576588377325,"100506376"
47.753718652468,-2.05769808298468,0.625076226846132,-3.2919154410446,0.000995075259742538,0.00897161894709877,"254173"
144.186602142656,-0.96476359659532,0.60936881758506,-1.58321786208014,0.113371816597941,0.259259154092793,"8784"
205.594870736239,-0.504322238988666,0.468920164687066,-1.07549701840019,0.282152266392966,0.472026315340765,"7293"
5746.76685285916,-0.126155445016619,0.105935539053017,-1.19086990205886,0.233704661823443,0.417248285897663,"51150"
870.393821103369,-0.394203304889651,0.157323426494343,-2.50568725633385,0.0122213665224042,0.0553779440537734,"126792"
55.2337223822245,-2.54888026465595,0.49466574184785,-5.15273254043117,2.56717979347518e-07,1.17459954810729e-05,"388581"
1619.03253499323,-0.245552573005506,0.126442826392572,-1.94200477805779,0.0521365218686347,0.152990716436801,"118424"
127.98435038066,-0.560756966071893,0.291160502230437,-1.92593762469913,0.0541121627487172,0.156765381199027,"101928895"
254.955917179256,-1.0243593976324,0.357349726690626,-2.8665459104135,0.00414977964034934,0.025635707859449,"6339"
1765.34773690141,-0.166728769473216,0.327502204910018,-0.509092051820003,0.610687702750354,0.761033714246777,"116983"
0.63021662504815,-1.04721973064566,1.01125587815356,-1.03556355346756,0.300405802647492,NA,"102465434"
14.9349908004599,0.130195816258065,0.418297699172405,0.311251571585633,0.755609380212599,0.860848307615787,"109623456"
258.670317589121,-0.397429833187134,0.191572077522162,-2.07457077423591,0.0380263330838436,0.122652795351476,"126789"
2992.09613212031,-0.302594660423005,0.189660974520074,-1.59545030910394,0.110611573494326,0.254788725160187,"54973"
18.3304077693799,-0.490010881331773,0.345159577917176,-1.41966473678258,0.155705308885601,0.319809612170213,"102465435"
1007.61901474691,-0.171238732269334,0.20491322184265,-0.835664632713773,0.40334359714452,0.590729479001179,"80772"
117.227643647418,-0.214495758111111,0.481829586033088,-0.445169338556103,0.656197382996356,0.793555027013933,"83756"
4022.24998858463,-0.837706088365794,0.245350351947279,-3.41432601060952,0.000639400173360875,0.00644646416273797,"1855"
12.820102504326,-0.689506093190091,0.407013912131609,-1.69406025847868,0.0902538331236231,0.222877865321658,"102466740"
10643.9813583393,-1.81545700202526,0.289741674753981,-6.26577796779408,3.70968605638156e-10,3.6885814819972e-08,"54587"
2110.48270785529,0.3797564375936,0.231556831672723,1.64001396482371,0.101002263384718,0.240124381338411,"54998"
10057.3526831223,-0.917602576229482,0.28106197686942,-3.26476952325642,0.00109553179502283,0.0096515870945984,"81669"
823.136388502737,-0.00885531078034975,0.0932163259152654,-0.0949974233955468,0.924316873498784,0.961125203741652,"148413"
2132.50025813955,0.159453002750582,0.12631491849575,1.26234497594952,0.206824679431668,0.385265034182761,"55052"
18.3593793079655,-0.469944190138391,0.342271144115949,-1.37301726487113,0.169746979500855,0.338519507879131,"107984868"
240.982813867107,-0.401393621882435,0.410463734127131,-0.977902768282358,0.328122415859102,0.519468699215668,"441869"
